,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
20724,1979172,http://www.imdb.com/title/tt1979172,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman (2012),5.9,Animation|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5NjExODAzM15BMl5BanBnXkFtZTcwMDcwMjEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
17683,36038,http://www.imdb.com/title/tt36038,In Old Oklahoma (1943),6.5,Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMzEwMzIzMV5BMl5BanBnXkFtZTYwMDQ3ODI5._V1_UX182_CR0,0,182,268_AL_.jpg"
26730,53275,http://www.imdb.com/title/tt53275,Magic Boy (1959),7.0,Animation|Family|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0OTczMjA1MV5BMl5BanBnXkFtZTgwODA0OTQwNjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
24890,3199456,http://www.imdb.com/title/tt3199456,The Return to Homs (2013),7.7,Documentary|Biography|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyOTQ0NTIxNl5BMl5BanBnXkFtZTgwNTc3OTk4MDE@._V1_UY268_CR147,0,182,268_AL_.jpg"
35146,1237958,http://www.imdb.com/title/tt1237958,Doroppu (2009),6.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDg4NjI5MF5BMl5BanBnXkFtZTgwMDk1MjA2MDE@._V1_UY268_CR87,0,182,268_AL_.jpg"
36888,449472,http://www.imdb.com/title/tt449472,Champion (2005),7.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg5MTM4MTkzMF5BMl5BanBnXkFtZTcwMTI3MDAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
10155,352248,http://www.imdb.com/title/tt352248,Cinderella Man (2005),8.0,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BODEyYmQxZjUtZGQ0NS00ZTAwLTkwOGQtNGY2NzEwMWE0MDc3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
17057,490499,http://www.imdb.com/title/tt490499,The Tiger's Tail (2006),5.9,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNzQ4OTA2N15BMl5BanBnXkFtZTcwNzcxMTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
32155,1646876,http://www.imdb.com/title/tt1646876,16 Wishes (2010),5.5,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0ODk1OTI0MF5BMl5BanBnXkFtZTcwNTMyODMwNA@@._V1_UY268_CR13,0,182,268_AL_.jpg"
26923,53308,http://www.imdb.com/title/tt53308,The Story on Page One (1959),7.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGM4OGYwNTUtOGU3Zi00ZDcyLWE5YzgtZDc0MjE3YjA4NzUxXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
24943,444875,http://www.imdb.com/title/tt444875,Marschbefehl fÌ_r Hollywood (2003),6.6,Documentary,
8751,70222,http://www.imdb.com/title/tt70222,Invasion of the Bee Girls (1973),5.1,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTdlYzY5N2QtOGVmZS00OWI2LTg1MGMtMzZlYjMzNmM4OGVjL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
2322,88011,http://www.imdb.com/title/tt88011,Romancing the Stone (1984),6.9,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk5YTkyODgtNDlmYS00YzdlLWFlYzItZDUxZDI0MTI0ZmJhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
11476,433387,http://www.imdb.com/title/tt433387,Harsh Times (2005),6.9,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Mzc1NTY1N15BMl5BanBnXkFtZTYwMTMxOTY3._V1_UX182_CR0,0,182,268_AL_.jpg"
22208,1828970,http://www.imdb.com/title/tt1828970,Evidence (2013),5.4,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjYwNTc5NV5BMl5BanBnXkFtZTcwMzEzMjg2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
15503,1221141,http://www.imdb.com/title/tt1221141,La mujer sin cabeza (2008),6.5,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI2NzA5Mjc1MF5BMl5BanBnXkFtZTcwMTI1MDQwMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
6590,301684,http://www.imdb.com/title/tt301684,Once Upon a Time in the Midlands (2002),6.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjEyMTE1N15BMl5BanBnXkFtZTcwMjk4NjQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
22770,1468387,http://www.imdb.com/title/tt1468387,What If... (2010),6.6,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4OTcwNzI1MF5BMl5BanBnXkFtZTcwMzkzNTg4Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
36173,79202,http://www.imdb.com/title/tt79202,Geschichte der Nacht (1979),7.4,Documentary,
31507,125308,http://www.imdb.com/title/tt125308,"Baker County, U.S.A. (1982)",6.1,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMTU2NjYwN15BMl5BanBnXkFtZTcwNDc0ODQ1Mg@@._V1_UY268_CR7,0,182,268_AL_.jpg"
16859,819723,http://www.imdb.com/title/tt819723,Islander (2006),7.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzOTA3NDcwN15BMl5BanBnXkFtZTcwNDU0NTM5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
34823,1658797,http://www.imdb.com/title/tt1658797,Anuvahood (2011),5.4,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NzgyMTI4Nl5BMl5BanBnXkFtZTcwMjg5MjE0NA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
8595,55892,http://www.imdb.com/title/tt55892,David and Lisa (1962),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNDQzNzg4NF5BMl5BanBnXkFtZTcwODUwMDQ0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
8776,71762,http://www.imdb.com/title/tt71762,The Little Prince (1974),6.5,Family|Fantasy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNjEyNDU3NF5BMl5BanBnXkFtZTcwMTkzMDUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
39277,308591,http://www.imdb.com/title/tt308591,Mom's on Strike (2002),5.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjBiM2EyYWYtZjMwYi00N2ZlLTgzNGMtM2U2YzE1ZDc4OGNhXkEyXkFqcGdeQXVyNDU2Mzg5MTM@._V1_UY268_CR10,0,182,268_AL_.jpg"
20932,1634300,http://www.imdb.com/title/tt1634300,Role/Play (2010),5.0,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTgxNDg2Nl5BMl5BanBnXkFtZTcwNDgzOTAxNA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
18266,95788,http://www.imdb.com/title/tt95788,The Eye Above the Well (1988),7.8,Documentary,
11124,383518,http://www.imdb.com/title/tt383518,Mouth to Mouth (2005),6.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MDkxNDA1Ml5BMl5BanBnXkFtZTcwNjg5MjMzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
23162,3194532,http://www.imdb.com/title/tt3194532,Gorko! (2013),5.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM1MjMyNDYxN15BMl5BanBnXkFtZTgwMjU3NzY3MzE@._V1_UY268_CR1,0,182,268_AL_.jpg"
33625,2752724,http://www.imdb.com/title/tt2752724,Money for Nothing: Inside the Federal Reserve (2013),7.5,Documentary|History|News,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODY5MzQ4OF5BMl5BanBnXkFtZTgwNTcxMDMwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4869,233841,http://www.imdb.com/title/tt233841,Baran (2001),7.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzQ2Mjk2M15BMl5BanBnXkFtZTcwOTMxMjAwMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
27687,1374996,http://www.imdb.com/title/tt1374996,Prairie Love (2011),5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODk3MDE3Nl5BMl5BanBnXkFtZTcwNzA5NDkyNw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
23018,2663812,http://www.imdb.com/title/tt2663812,An Adventure in Space and Time (2013),8.3,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NTA4OTcxOV5BMl5BanBnXkFtZTgwNzA3MTM3MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
33683,369059,http://www.imdb.com/title/tt369059,Word of Honor (2003),6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2RlYjU1Y2ItN2ExMi00N2EzLThkNjctMjE5OTIzN2M4MjIyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR5,0,182,268_AL_.jpg"
7466,284880,http://www.imdb.com/title/tt284880,Bangrajan (2000),6.7,Action|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzA5MjE1NF5BMl5BanBnXkFtZTcwODkxMjQzMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
20744,163818,http://www.imdb.com/title/tt163818,Hitman (1998),6.2,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2Njk4OTQzNV5BMl5BanBnXkFtZTcwNDI5ODYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
12676,478090,http://www.imdb.com/title/tt478090,A/k/a Tommy Chong (2006),7.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwOTE2MDc1Ml5BMl5BanBnXkFtZTcwNzE1ODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
28780,180396,http://www.imdb.com/title/tt180396,Addio zio Tom (1971),6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzIwNzYyN15BMl5BanBnXkFtZTcwODQ1MzYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1049,37101,http://www.imdb.com/title/tt37101,"Murder, My Sweet (1944)",7.6,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2YyNWVhNzYtMjNkNS00YTNlLTlkYjYtMDVmMWExNTAxNGFlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
3157,104187,http://www.imdb.com/title/tt104187,Encino Man (1992),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjc5OGIzYTUtYjFkYy00NDcxLTgwMzUtNzRlMTJmZjZkZDQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
26798,49280,http://www.imdb.com/title/tt49280,The Great Man (1956),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNDI5MTkzMF5BMl5BanBnXkFtZTYwNjIxMjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
19347,1410051,http://www.imdb.com/title/tt1410051,Retreat (2011),5.8,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2ODY0NTk3Ml5BMl5BanBnXkFtZTcwMDk3MjQ4Ng@@._V1_UY268_CR87,0,182,268_AL_.jpg"
39653,125434,http://www.imdb.com/title/tt125434,Nerawareta gakuen (1981),6.2,Fantasy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY0YzlkYmYtY2QyMS00MjJhLWFjMzAtMWNlMTk2ZDVmMGVhXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UY268_CR9,0,182,268_AL_.jpg"
34667,485774,http://www.imdb.com/title/tt485774,Heartstopper (2006),4.1,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NDEzNDMyOV5BMl5BanBnXkFtZTcwNTUwODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
34355,218831,http://www.imdb.com/title/tt218831,Baryshnya i khuligan (1918),6.8,Drama|Short,
32353,3203954,http://www.imdb.com/title/tt3203954,Im Spinnwebhaus (2015),6.3,Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM3YmViODItODM0NS00YTVmLWJiNGEtZDA3OGIwYjUwMTg4XkEyXkFqcGdeQXVyNTY0NzUxNA@@._V1_UY268_CR157,0,182,268_AL_.jpg"
23601,1763316,http://www.imdb.com/title/tt1763316,The Theatre Bizarre (2011),5.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTY5MjIzNl5BMl5BanBnXkFtZTcwNTQ5ODIxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5616,82111,http://www.imdb.com/title/tt82111,Buddy Buddy (1981),6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1ODcxNjY2OV5BMl5BanBnXkFtZTgwMjA1MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
14062,961108,http://www.imdb.com/title/tt961108,Fireflies in the Garden (2008),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjMzMzIzN15BMl5BanBnXkFtZTcwMDM2MzU3Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
15659,66482,http://www.imdb.com/title/tt66482,Trash (1970),5.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MDUzNTg5NF5BMl5BanBnXkFtZTcwMDg1MzMzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
11084,70359,http://www.imdb.com/title/tt70359,The Mother and the Whore (1973),8.2,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzAxNjIyMV5BMl5BanBnXkFtZTcwNzM3NzYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4087,91836,http://www.imdb.com/title/tt91836,Reform School Girls (1986),5.1,Drama|Thriller|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY4YTM0NDQtMTQyMy00Yzk5LTgwZWQtM2FkNDIyZmI0MDEwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
10863,401815,http://www.imdb.com/title/tt401815,Tamara (2005),5.2,Horror|Fantasy|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MzA0NDI0NF5BMl5BanBnXkFtZTcwMjEwNjkzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
6847,338094,http://www.imdb.com/title/tt338094,The Haunted Mansion (2003),4.9,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3NDUwNzAxNzZeQTJeQWpwZ15BbWU3MDQyMTUwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5856,307901,http://www.imdb.com/title/tt307901,25th Hour (2002),7.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
38403,2168180,http://www.imdb.com/title/tt2168180,Nise: O CoraÌ¤Ì£o da Loucura (2015),7.7,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNDY1NjU1OF5BMl5BanBnXkFtZTgwNTI0NTI4NzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
22355,181602,http://www.imdb.com/title/tt181602,The Item (1999),3.3,Action|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxOTY4NTY4OV5BMl5BanBnXkFtZTcwNjYzMzgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
11785,422774,http://www.imdb.com/title/tt422774,Are We Done Yet? (2007),4.0,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMDQyNjQzNl5BMl5BanBnXkFtZTcwMjEwODI0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
29612,2632340,http://www.imdb.com/title/tt2632340,How Sherlock Changed the World (2013),7.7,Documentary,
20173,8634,http://www.imdb.com/title/tt8634,Straight Shooting (1917),6.2,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmEzMDY5ZTQtZjc2Zi00OTlmLWFiZDktNGI1Yzg3ZWRhZDI3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR4,0,182,268_AL_.jpg"
24462,72010,http://www.imdb.com/title/tt72010,"Shoot First, Die Later (1974)",6.7,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzVmZWJiYmItNTliMi00MGQ0LWE2YWItMDQ5MjNlMzFkYjA5XkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
9167,120604,http://www.imdb.com/title/tt120604,Beowulf (1999),4.0,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NTA1NjMxN15BMl5BanBnXkFtZTcwNDczNzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
28739,2908446,http://www.imdb.com/title/tt2908446,Insurgent (2015),6.3,Adventure|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTYxMTg3OF5BMl5BanBnXkFtZTgwMDgyMzA2NDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
14550,111464,http://www.imdb.com/title/tt111464,Terrified (1995),3.0,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MzU5NDkzOV5BMl5BanBnXkFtZTcwMDMzMjMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
39999,1411277,http://www.imdb.com/title/tt1411277,Lover of Loser (2009),5.1,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGUxZDEyMGItNmFiZC00MGUzLTk3ZjMtYjg5Y2MyNzJjMWFiXkEyXkFqcGdeQXVyNjEyMTk3NjQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
33769,60901,http://www.imdb.com/title/tt60901,Gunman Called Nebraska (1966),5.7,Action|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmQ0ZDNjMGMtZjg4Yy00YjFjLTgxMjItNjhmOTdlMzFkZjBiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
37788,205451,http://www.imdb.com/title/tt205451,Tenchi Forever!: The Movie (1999),7.2,Animation|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NzE1NDU3Ml5BMl5BanBnXkFtZTcwMzM1MjAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
29096,90564,http://www.imdb.com/title/tt90564,3:15 (1986),5.5,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzI4OTIwMF5BMl5BanBnXkFtZTYwNTE3Mjg5._V1_UY268_CR9,0,182,268_AL_.jpg"
1063,52027,http://www.imdb.com/title/tt52027,The Old Man and the Sea (1958),7.0,Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzFiYTdmODItZGVlZi00MThlLWIzMjQtMDIwNzEyNWNhYTg1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
20734,108624,http://www.imdb.com/title/tt108624,Kung Fu Cult Master (1993),6.4,Action|Fantasy|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MzkwNjc1MF5BMl5BanBnXkFtZTcwMDMwNjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
23513,22873,http://www.imdb.com/title/tt22873,Faithless (1932),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWNkMzJhOGUtYTQ1Mi00ZjUyLTkwYjktYTFiYzhlMmMxZjc2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR79,0,182,268_AL_.jpg"
28086,74592,http://www.imdb.com/title/tt74592,Griffin and Phoenix (1976),7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzhkZWVmNTItYTMzNS00YzE3LWJjMTQtZmUwYWI4NDcxYmY5XkEyXkFqcGdeQXVyNjE0NjU5NDQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
3715,82622,http://www.imdb.com/title/tt82622,Knightriders (1981),6.4,Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzRiZGNlOTctYjY5OS00YTcwLThkNDctN2VjYTdhNWJiODJlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR7,0,182,268_AL_.jpg"
31939,2417154,http://www.imdb.com/title/tt2417154,Filmage: The Story of Descendents/All (2013),8.2,Documentary|Biography|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NDE4MTI2Ml5BMl5BanBnXkFtZTgwNDAyNDMzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
24033,431077,http://www.imdb.com/title/tt431077,G@me (2003),6.6,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGNkYjI0MDctYTcwMC00Y2QwLWJjYzUtZmVjNTJiZWU3ZTQwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR4,0,182,268_AL_.jpg"
27683,3924510,http://www.imdb.com/title/tt3924510,Age of Ice (2014),1.8,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzYyODQ3NzAxMV5BMl5BanBnXkFtZTgwNDQ1MDUxMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
33623,2436516,http://www.imdb.com/title/tt2436516,Go Goa Gone (2013),6.5,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNzI5MTQxOV5BMl5BanBnXkFtZTcwNTQ0MDE1OQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
20801,284519,http://www.imdb.com/title/tt284519,Stevie Nicks: Live at Red Rocks (1987),8.3,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMzE3ODI1OF5BMl5BanBnXkFtZTcwMzY5OTUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
9204,157990,http://www.imdb.com/title/tt157990,Das merkwí_rdige Verhalten geschlechtsreifer Groíôstí_dter zur Paarungszeit (1998),6.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM2MDA2OTA1NF5BMl5BanBnXkFtZTcwMjMzOTUxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
6010,84423,http://www.imdb.com/title/tt84423,La nuit de Varennes (1982),7.4,Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNjg1Njk1MV5BMl5BanBnXkFtZTYwODc0MzU5._V1_UX182_CR0,0,182,268_AL_.jpg"
6564,101025,http://www.imdb.com/title/tt101025,"çAy, Carmela! (1990)",7.2,Comedy|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTExOWE2YmEtOGJmOC00M2E4LThhZTAtZGI3NmZmMDQ3ODFmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR1,0,182,268_AL_.jpg"
24252,79631,http://www.imdb.com/title/tt79631,Nightwing (1979),4.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg2ODA0NTA2MV5BMl5BanBnXkFtZTcwNTA1NDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5324,245562,http://www.imdb.com/title/tt245562,Windtalkers (2002),6.0,Action|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWU3NmIzMmQtZjE2Mi00NDlkLWI2NDMtZWZmYjUxZWRiZDZiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
32879,30888,http://www.imdb.com/title/tt30888,Trade Winds (1938),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2Q0ODhmNDctZTRjMC00MDAzLTk5OGItMmNkNmZmNDhkNDNhXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
34093,67197,http://www.imdb.com/title/tt67197,The Hellstrom Chronicle (1971),7.4,Documentary|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzM1NjMwNV5BMl5BanBnXkFtZTcwMDYyMTYyMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
27467,80625,http://www.imdb.com/title/tt80625,The Diary of Anne Frank (1980),6.9,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2NTU3YWYtZWI5Ni00MDk2LTgyYzctOTZhMmM1NDBmYWJhXkEyXkFqcGdeQXVyNjY3MzcxNjQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
34624,83325,http://www.imdb.com/title/tt83325,Who Am I This Time?,7.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxOTYwMDczNF5BMl5BanBnXkFtZTcwOTc3MDQzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
12973,372873,http://www.imdb.com/title/tt372873,Dragon Wars: D-War (2007),3.6,Action|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTk1MzUzMl5BMl5BanBnXkFtZTcwNjE0ODI1MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
6376,337711,http://www.imdb.com/title/tt337711,Rugrats Go Wild (2003),5.6,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTYzMTAwNTI3MV5BMl5BanBnXkFtZTYwMzU3NTM3._V1_UY268_CR1,0,182,268_AL_.jpg"
20297,67699,http://www.imdb.com/title/tt67699,A Safe Place (1971),5.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWYxMjk0MWEtMTFiNi00YmQwLTg0YTEtMzFmODQxYmIwNGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
2535,188052,http://www.imdb.com/title/tt188052,Mascara (1999),4.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMDMwNTYwMV5BMl5BanBnXkFtZTYwNzEwMzg5._V1_UX182_CR0,0,182,268_AL_.jpg"
2543,120659,http://www.imdb.com/title/tt120659,Endurance (1999),6.3,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMTQzNDk5Nl5BMl5BanBnXkFtZTcwNjEzNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
